"Parent_OrphaCode"|"OrphaCode"
309347|314667
309347|300536
309347|280071
309347|244310
309347|86309
309347|79330
309347|79329
309347|79328
309347|79327
309347|79326
309347|79325
309347|79324
309347|79321
309347|79320
309347|79319
309347|79318
98053|68346
68346|182734
182734|493342
182734|493348
68346|183494
183494|596759
183494|157949
183494|83617
183494|79477
183494|314
183494|302
183494|1839
183494|2314
183494|1334
183494|167
183494|379
183494|906
183494|568056
68346|183490
183490|2908
183490|220295
183490|178338
183490|910
183490|2909
183490|738
183490|2116
183490|125
183490|90342
68346|183484
183484|468666
183484|404454
183484|199279
183484|199276
183484|140944
183484|98305
183484|529
183484|2396
183484|2398
183484|909
183484|337
183484|333
68346|183472
183472|477808
477808|468666
477808|457059
477808|357225
477808|353220
477808|140933
477808|90340
477808|79149
477808|530
477808|2987
477808|2796
477808|2762
477808|2028
477808|1555
477808|1764
183472|228215
228215|2295
228215|1659
228215|436274
228215|228277
228215|98249
228215|91135
228215|79147
228215|53296
228215|758
228215|209
228215|1306
228215|3071
228215|230857
183472|183481
183481|1114
183481|2556
183481|2092
183481|2036
183481|1117
183481|1116
183481|1003
183481|974
183481|805
183472|183478
183478|313846
183478|163634
183478|95429
183478|90280
183478|60040
183478|624
183478|2346
183478|1059
183478|774
183478|100
183478|324
183478|481662
183478|679
68346|183463
183463|447961
183463|280628
183463|183469
183469|284811
183469|163746
183469|42665
183469|3214
183469|2885
183469|2884
183469|1493
183469|897
183469|3440
183469|55
183469|998
183463|183466
183466|1964
183466|634511
183466|508512
183466|488627
183466|423454
183466|319340
183466|231040
183466|178307
183466|168569
183466|137605
183466|93921
183466|88630
183466|86920
183466|85453
183466|79150
183466|79146
183466|79145
183466|69087
183466|33445
183466|241
183466|41
183466|2875
183466|2779
183466|2678
183466|1359
183466|2574
183466|2069
183466|1336
183466|500
183466|638
183466|84
183466|1775
183466|562
183466|2869
183466|636
183463|2435
68346|183447
183447|542657
183447|183460
183460|841
183460|3184
183460|2750
183447|183454
183454|79370
79370|495818
79370|2835
79370|2153
79370|420561
79370|330029
79370|210133
79370|69125
79370|3231
79370|2309
79370|2045
79370|1811
79370|1487
79370|2614
79370|2793
79370|488232
183454|79369
79369|280654
79369|217059
79369|79153
79369|79143
79369|2387
183447|183450
183450|411788
183450|79367
79367|434809
434809|420686
434809|293165
434809|65282
434809|34217
79367|33364
79367|202
79367|3361
79367|3352
79367|3351
79367|2891
79367|565
79367|123
183450|79366
79366|79492
79366|79414
79366|720
79366|573
79366|170
79366|169
79366|2889
79366|1410
183450|79365
79365|598603
79365|476119
79365|3387
79365|769
79365|2222
79365|2220
79365|2218
79365|2026
79365|1375
79365|1231
79365|508
79365|1021
183450|481771
481771|91132
481771|447961
481771|443995
481771|330029
481771|228390
481771|217407
481771|157954
481771|90368
481771|86819
481771|55654
481771|444
481771|168
481771|2850
481771|2701
481771|2273
481771|1014
481771|701
481771|1008
183447|79373
68346|183426
183426|488168
183426|222628
222628|2907
222628|221046
222628|221043
222628|221039
222628|2909
222628|902
222628|1775
183426|183444
183444|79152
183444|737
183444|735
183426|183441
183441|99710
183441|79151
183441|38
183441|3417
183426|183438
183438|476096
183438|308166
308166|330029
308166|316
308166|317
183438|171851
183438|315
183438|1955
183438|2897
183426|183435
183435|281085
281085|281217
281217|281244
281244|404454
281244|363992
281244|98907
281244|91131
281244|88621
281244|3055
281244|75325
281244|2278
281244|2274
281244|2272
281244|3151
281244|477
281217|281241
281241|2671
281241|85212
281241|66631
281241|2697
281241|585
281217|281238
281238|352333
281238|171851
281238|2671
281238|2271
281238|2269
281238|816
281238|773
281217|281222
281222|33364
281222|91132
281222|59303
281222|634
281085|281210
281210|281090
281210|35173
281210|2273
281210|139
183435|281082
281082|444138
281082|281201
281082|281103
281103|497737
281103|512103
281103|281139
281103|79503
281103|455
281103|312
281103|281190
281082|281097
281082|79395
281082|817
817|263543
263543|263548
263543|263558
263543|263553
817|263534
281082|317
281082|461
183426|168606
183426|79361
79361|305
79361|2908
79361|304
304|595351
595351|300333
595351|158684
595351|257
595351|2325
595351|508529
304|595346
595346|158681
595346|89838
595346|79401
595346|79400
595346|79399
595346|79397
595346|79396
595346|412189
595346|412181
79361|303
183426|79360
79360|163931
79360|163927
79360|369992
79360|294023
79360|247353
79360|90301
79360|85165
79360|50943
79360|498
498|79100
498|3406
498|2340
79360|409
79360|2388
79360|2339
79360|1867
79360|1658
79360|218
79360|158687
79360|482606
183426|79357
79357|307967
307967|308023
308023|308041
308041|2386
308023|308031
308031|324561
308031|2201
308031|1336
307967|2338
2338|444138
2338|307995
307995|308013
307995|38
2338|79502
2338|79501
2338|737
79357|307837
307837|307871
307871|98357
98357|423454
98357|420686
98357|65282
98357|28378
307871|98353
98353|307936
98353|2309
98353|2200
98353|2198
307837|307846
307846|448264
307846|402003
307846|370002
307846|79141
307846|50942
79357|307141
307141|307711
307711|307804
307804|66631
307804|447961
307804|363523
307804|293165
307804|85112
307804|50944
307804|34217
307804|678
307804|2721
307804|2342
307804|1366
307804|477
307711|98352
98352|538574
98352|352662
98352|307773
307773|281201
307773|79395
307773|659
307773|494
98352|307766
98352|86920
98352|86919
98352|86918
98352|69087
98352|384
98352|316
98352|2698
98352|2202
98352|1010
98352|189
98352|477
307141|307148
307148|98356
98356|140966
98356|87503
98356|86923
307148|98349
98349|530838
98349|369999
98349|2337
98349|2199
98349|495
183426|2841
68346|79389
79389|438134
79389|363665
79389|363649
79389|363618
79389|280576
79389|220295
79389|2963
79389|3455
79389|2962
79389|2959
79389|740
79389|2500
79389|2108
79389|2047
79389|902
79389|191
79389|2109
68346|79387
79387|371200
371200|370933
371200|357058
371200|324737
371200|306661
371200|93359
371200|91131
371200|79333
371200|79323
371200|79318
371200|79145
371200|3474
371200|2953
79387|79388
79388|580
79387|742
79387|37
79387|738
79387|148
79387|56
79387|251523
68346|79385
79385|231031
79385|83628
79385|2833
79385|2812
79385|2505
79385|1954
68346|77240
68346|183487
183487|538756
183487|622914
622914|313936
622914|171723
622914|166286
622914|140944
622914|137608
622914|64755
622914|64754
622914|2969
622914|2874
622914|2612
622914|626
622914|497757
622914|497737
622914|35125
622914|139
622914|744
622914|201
183487|404560
183487|276280
183487|168632
183487|306498
183487|79665
183487|79493
79493|867
79493|211
183487|65748
183487|53715
183487|31112
183487|523
183487|493
183487|122
183487|618
183487|2591
183487|3110
183487|840
183487|2396
183487|113
183487|587
183487|377
183487|638
183487|805
183487|636
68346|622720
622720|619363
622720|3243
622720|619367
622720|576349
622720|436166
622720|425120
622720|404546
622720|324977
622720|309025
622720|294023
622720|251523
622720|247868
622720|210115
622720|208650
622720|90340
622720|77297
622720|69126
622720|32960
98053|68336
68336|322126
322126|319480
322126|319465
68336|271847
271847|324299
271847|319494
271847|100094
271847|29072
271847|404
271847|178
68336|271844
271844|1331
68336|271841
271841|319340
271841|615
271841|1359
68336|271835
271835|443909
271835|220460
271835|44890
271835|26106
271835|201
271835|2869
271835|733
68336|271832
271832|231108
271832|31112
271832|2591
68336|183734
183734|227535
183734|213517
68336|183619
68336|183595
183595|457246
183595|654
68336|183527
183527|435329
183527|163634
183527|85182
183527|178
183527|321
183527|2760
183527|296
68336|183487
98053|68335
98053|447874
447874|1361
447874|1035
447874|447795
447874|254704
447874|168615
447874|168612
98053|536391
536391|636
536391|137667
536391|137605
536391|98733
536391|634511
0|96344
96344|325620
325620|325638
325620|325632
325620|98078
325620|98074
96344|180208
180208|498251
180208|435561
435561|178345
435561|759
435561|562
180208|174590
180208|168588
180208|95710
180208|95709
180208|785
96344|180199
180199|180303
180303|64739
180199|180205
180205|137686
180205|83453
180199|180202
180202|64722
180199|137820
96344|180163
180163|180173
180173|180193
180193|2911
180193|1521
180173|180188
180173|69085
180173|64755
180173|3138
180173|2036
180163|180170
180170|238744
180170|180182
180170|180176
180170|2456
96344|180151
96344|180062
180062|180148
180148|3411
180148|3097
180148|2973
180148|2491
180148|2438
180148|991
180148|1552
180062|180065
96344|163637
163637|244242
163637|443173
163637|439167
163637|289385
163637|275555
163637|243367
163637|99819
163637|88660
163637|69665
163637|64745
163637|91
163637|563
163637|615970
163637|617304
163637|617307
617307|617313
617313|617301
617307|617310
617310|617297
617310|617294
617310|95431
163637|80
96344|98063
98063|180250
180250|180257
180257|180261
180257|227535
180257|213557
180257|213531
180257|213528
180257|180275
180257|145
180250|180253
180253|180267
180253|180261
98063|180220
180220|213500
213500|398940
398940|398987
398940|213517
398940|206484
398940|35808
35808|99917
35808|99916
35808|99915
35808|99914
398940|35807
35807|289356
35807|206538
35807|99912
398940|370396
213500|398934
398934|454723
398934|398980
398934|398971
398934|398961
398934|213512
398934|213504
398934|206473
180220|180242
180220|180237
180220|97293
97293|314478
97293|314473
97293|314466
97293|314459
97293|314451
97293|206470
206470|563666
206470|563671
206470|563676
97293|569248
98063|2800
98063|254685
254685|99927
99927|254693
99927|254688
254685|59305
59305|254698
59305|99928
59305|99926
59305|99925
98063|213564
213564|213761
213761|213837
213761|213833
213761|213828
213761|213823
213761|213817
213761|213797
213797|213812
213797|213807
213797|213802
213761|213782
213782|213792
213782|213787
213761|213777
213761|213772
213761|213767
213564|213569
213569|213751
213569|213746
213569|213736
213569|213731
213569|213726
213569|213721
213569|213716
213569|213711
213569|213620
213620|213630
213620|213625
213620|213615
213569|213589
213589|213610
213589|213605
213589|213600
213569|213574
98063|180312
180312|494418
494418|494454
494418|494451
494418|494448
180312|206492
180312|206489
180312|180247
180312|137583
0|97992
97992|570470
97992|617294
97992|450322
97992|440731
97992|108997
108997|293830
108997|248293
248293|248302
248302|54028
248293|248296
108997|182040
182040|164823
164823|98421
98421|98872
98421|98871
164823|88
164823|824
164823|447
182040|68383
108997|98363
98363|182047
182047|544482
544482|544493
544482|90038
182047|275938
275938|275944
182047|98375
98375|90037
98375|90036
98375|90033
98375|1959
98375|438159
98375|228312
228312|90035
228312|56425
182047|447
98363|182043
108997|68364
68364|464453
68364|330041
68364|619233
68364|2132
68364|621
68364|280615
68364|275752
68364|275749
68364|275745
68364|99139
68364|90039
68364|2133
108997|1047
1047|98362
1047|75564
97992|98429
98429|248308
248308|248326
248326|248347
248347|2330
248347|71203
71203|438159
71203|1959
71203|3002
248347|853
248347|244242
248347|457077
248347|464321
248326|71202
248308|248315
248315|166775
166775|599513
166775|599485
166775|599490
166775|599480
166775|599501
166775|599495
166775|599507
166775|99147
166775|26348
248315|68334
98429|182054
182054|248368
248368|248404
248404|3318
248368|248401
248368|54057
54057|93585
54057|93583
182054|248358
248358|248365
248365|80
248365|91139
248365|90041
248365|49566
248365|26349
248365|3325
248365|464343
248358|248361
97992|98427
98427|324299
98427|98428
98428|238547
238547|90041
98427|90042
98427|729
97992|86816
97992|68347
68347|529468
68347|171898
171898|160
160|570431
160|570438
160|93685
171898|300324
171898|268114
171898|223735
223735|279911
279911|319667
279911|314684
279911|279904
279911|279897
279911|97285
279911|46135
279911|542
542|178563
178563|178557
178557|178540
178557|178536
178563|178554
178554|178544
542|171901
171901|178551
178551|178533
178551|178528
178551|86885
178551|86879
178551|86875
178551|3162
171901|178548
178548|178566
178566|178517
178566|178512
178566|33111
178566|2584
178548|178522
178548|86884
178548|541
541|300865
541|98842
279911|2420
223735|168966
223735|98293
98293|86893
98293|391
391|98846
391|98845
391|98844
391|98843
223735|547
547|171918
171918|512034
512034|512017
512034|86873
512034|86872
171918|364039
171918|364033
171918|171901
171918|98841
98841|300903
98841|300895
171918|86886
171918|86882
171918|86880
171918|86871
171918|86870
171918|70568
547|171915
171915|300846
300846|480541
300846|289666
300846|178554
300846|86852
300846|52416
300846|48686
300846|544
544|364043
544|300888
544|300857
544|300849
544|289661
544|98839
544|98838
544|86869
300846|543
171915|300842
300842|443159
300842|300912
300912|300869
300912|86867
300912|86854
300912|52417
300842|300878
300842|178557
300842|67038
300842|58017
300842|33226
300842|545
547|513
513|99861
513|99860
99860|585877
171898|98290
98290|98291
98290|86904
98290|70568
171898|98287
98287|98289
98289|158019
98289|86903
98289|86900
98289|86897
98289|389
98287|98288
98288|86896
171898|98282
98282|454714
98282|86864
86864|100026
86864|100025
86864|100024
98282|86861
86861|93558
86861|93557
86861|93556
98282|86855
86855|100022
86855|100021
98282|85443
98282|29073
98282|2905
171898|3261
68347|171895
171895|168943
168943|589542
168943|168953
168943|168950
168943|168947
171895|98275
98275|98825
98275|98824
98275|98823
98275|86834
171895|98274
98274|480851
98274|420611
98274|168956
98274|168940
98274|86830
98274|86829
98274|729
98274|824
98274|521
98274|3318
98274|488280
171895|52688
52688|495930
52688|168960
52688|86841
52688|86839
86839|100020
86839|100019
52688|86836
86836|508542
86836|101096
86836|98827
86836|98826
52688|75564
171895|519
519|319465
519|167714
167714|514
167714|517
167714|98834
167714|98833
167714|98832
167714|86850
167714|86849
167714|86843
167714|518
518|329469
518|99887
167714|318
519|98277
98277|585867
98277|402026
98277|402023
98277|402020
98277|402017
98277|402014
98277|370026
98277|319480
98277|102724
98277|98831
98277|98829
98277|520
519|86851
86851|98835
86851|530995
530995|589595
530995|589534
519|86846
86846|164726
86846|102381
86846|102379
519|86845
68347|98292
98292|66662
98292|66661
98292|66646
66646|79457
79457|158772
79457|158769
79457|158766
79457|90389
66646|79456
79456|280794
79456|280785
66646|79455
98292|2467
2467|158778
2467|158775
2467|98851
98851|566396
98851|566393
2467|98850
2467|98849
2467|98848
68347|3226
68347|125
0|57146
57146|402823
57146|90073
57146|90062
57146|90052
57146|1414
57146|276405
57146|101943
101943|306636
306636|566841
306636|100035
306636|424933
424933|424936
424936|424982
424936|424975
424936|424970
424936|424943
424936|401920
424936|88673
88673|210159
88673|33402
424936|70567
424936|529852
424933|100085
306636|178315
306636|54272
306636|386
306636|449
101943|306633
306633|100086
306633|56044
56044|529852
56044|424996
56044|424991
56044|99978
56044|70567
57146|101941
101941|2697
101941|521432
101941|521219
101941|440987
101941|300552
101941|69663
101941|53035
101941|498345
498345|498350
498350|293864
498350|244283
498345|30391
101941|779
101941|186
101941|2040
101941|52
101941|2924
101941|586
101941|562639
101941|447771
447771|447774
447771|447764
447771|171
447771|480556
447771|59303
101941|480501
101941|480506
101941|480512
101941|480520
101941|567983
57146|101940
101940|69665
57146|101939
101939|562639
101939|217371
101939|294415
101939|1454
101939|440427
101939|541423
101939|466794
101939|464724
101939|3032
101939|485426
101939|731
101939|397922
101939|391366
101939|370088
101939|300293
101939|243367
101939|210136
101939|209919
101939|90003
90003|555437
90003|555434
101939|84064
101939|57777
101939|35063
101939|2031
101939|2137
2137|563589
2137|563581
2137|563576
57146|101938
101938|596937
596937|64743
596937|48372
596937|596941
101938|79124
101938|854
101938|890
101938|131
101938|480531
101938|95507
101938|480524
101938|774
57146|2312
0|98004
98004|310050
310050|306431
310050|178996
178996|86872
178996|47612
178996|2688
178996|464370
310050|169105
310050|90081
98004|279943
98004|158032
158032|158041
158041|158061
158041|158057
158041|158048
158041|619363
158032|158038
98004|101997
98004|95431
98004|39812
39812|99921
39812|99920
98004|2194
0|68367
309816|415286
415286|529808
415286|529799
79168|84065
0|68416
68416|232035
68416|163591
163591|633124
163591|449280
163591|397587
163591|228119
163591|73263
163591|73260
163591|826
163591|723
163591|390
163591|182
163591|2583
163591|1163
68416|163588
163588|423717
163588|228123
163588|75110
75110|165958
75110|99983
99983|165955
99983|591
591|563684
591|563687
591|563690
99983|504
163588|67043
163588|54368
163588|879
163588|472
163588|401
163588|400
163588|283
163588|210
163588|128
163588|108
163588|78
163588|76
163588|74
163588|68
163588|3343
163588|2034
2034|166291
2034|2459
2034|2404
2034|2035
2034|231
2034|2737
163588|1685
163588|1546
163588|67
163588|3385
163588|1560
163588|2552
163588|1070
163588|507
163588|3386
163588|284
163588|863
163588|858
163588|1247
163588|673
163588|1223
68416|163585
163585|454836
163585|576074
163585|448237
163585|137698
163585|91127
163585|402823
163585|438279
163585|289347
163585|289326
163585|228379
163585|140896
163585|98252
98252|324632
98252|263524
98252|217260
98252|157823
98252|99825
98252|83616
98252|83595
98252|83594
98252|83593
98252|83484
98252|83483
98252|83482
98252|83476
98252|79139
98252|297
98252|1930
163585|70596
163585|35062
163585|2566
163585|344
344|324625
344|99829
344|99828
163585|341
341|99829
341|319266
341|319254
341|319251
341|319247
341|319244
341|319239
341|319234
341|319229
341|319223
341|319218
341|319213
341|99827
341|99826
341|99824
341|340
163585|770
163585|293
163585|3020
68416|163582
163582|600832
600832|549
600832|99748
163582|457095
163582|570762
163582|499004
163582|90078
163582|440368
163582|411703
163582|300579
300579|99919
300579|36238
300579|36237
300579|36236
300579|36235
163582|247257
163582|137839
163582|102021
102021|102023
102023|83315
102023|83314
83314|99991
83314|99990
102021|102022
102022|101334
102022|83316
102022|83313
102022|83312
102022|83311
102021|1902
163582|91547
163582|91546
163582|83317
163582|64694
163582|64692
163582|55655
163582|50839
163582|36234
36234|99919
36234|99918
163582|31205
31205|99905
31205|99903
163582|31204
163582|31202
163582|764
163582|781
163582|3392
163582|2583
163582|2700
163582|707
163582|548
163582|3299
163582|3389
163582|1679
163582|1267
1267|254509
1267|254504
1267|230800
230800|178481
178481|178487
178481|178478
230800|178475
1267|228371
163582|1489
163582|533
163582|3452
163582|810
163582|509
163582|795
795|443227
795|324648
795|99745
163582|173
163582|1304
0|98047
98047|98049
98049|404469
98049|399882
399882|180145
399882|180142
399882|180122
399882|3109
399882|1916
98049|399877
98049|399831
399831|399853
399853|572354
399853|96201
399853|79239
399853|75325
399853|3453
399853|3143
399853|2297
399853|3375
399853|9
399831|399849
399849|99893
399849|99892
399849|90794
399849|90793
399849|90790
399849|752
399831|399839
399831|397685
399831|785
399831|91
399831|2965
399831|963
98049|180151
98047|98048
98048|399764
98048|399572
399572|399685
399572|399584
399584|325529
399584|189427
399584|99893
399584|99892
399584|90794
399584|90793
399572|397685
399572|174590
399572|91
399572|2965
98048|98343
98343|399824
399824|730
399824|3471
399824|2856
399824|548
399824|3389
399824|731
399824|586
98343|48
0|250908
250908|140162
250908|98057
98057|631251
98057|626609
626609|398043
398043|398058
398043|398053
626609|363472
363472|206484
363472|363504
363504|363494
363504|99865
363504|842
363472|363489
363472|363483
363472|363478
626609|227535
98057|443167
98057|290849
290849|98061
98061|252175
98061|494550
98061|494547
98061|289596
98061|141115
98061|141112
98061|141107
98061|141077
98061|100084
98061|100083
98061|150
98061|502369
502369|502363
502369|502366
98061|500478
98061|500464
290849|314425
314425|447777
314425|314422
314425|314419
290849|276142
98057|289635
289635|443291
289635|289638
289638|289656
289656|289685
289656|86902
289656|64720
289638|289651
289651|313920
289651|289682
289651|150
289638|289644
289644|364039
289644|364033
289644|300888
289644|289666
289644|289661
289644|98293
289644|86879
289644|86869
289644|70568
289644|48686
289644|46135
289644|543
289635|102024
102024|48686
102024|33276
102024|570438
289635|86875
289635|79140
98057|211237
98057|182130
182130|304055
304055|300385
304055|99408
182130|100094
182130|100091
182130|100090
182130|100087
182130|53715
182130|877
98057|182114
182114|398043
182114|363472
182114|98058
98058|284400
98058|209989
98058|1331
98058|498228
98058|598216
98057|168803
98057|168194
98057|101950
101950|353356
101950|636
101950|440727
101950|279904
101950|279897
101950|268139
101950|91481
101950|52994
101950|39044
101950|790
790|357034
790|357027
101950|617910
98057|100100
100100|97289
100100|3398
3398|99869
3398|99868
3398|99867
99867|263324
99867|263317
99867|263310
98057|98063
98057|98062
98062|279897
98062|252057
252057|252131
252131|590539
252131|300501
252131|252183
252131|252164
252164|252175
252057|85102
85102|100003
85102|100002
100002|100001
100002|100000
252057|3148
3148|252128
3148|252212
252057|2086
98062|252054
98062|252025
252025|263662
252025|252028
252028|252050
252028|252046
252028|252031
252025|2495
98062|251995
251995|252021
251995|252018
251995|252015
251995|252006
251995|91352
251995|48736
98062|251558
251558|251934
251934|251992
251934|251975
251934|251962
251934|251957
251934|251949
251949|141115
251934|251946
251934|251940
251934|251937
251934|65285
251558|251924
251924|251931
251924|251927
251924|73256
251558|251905
251905|251919
251905|251915
251905|251912
251905|251909
251558|251896
251896|251902
251896|251899
251896|2807
251558|251852
251852|251870
251870|251883
251870|251880
251870|251877
251870|1957
251870|635
251852|99966
251852|616
616|251867
616|251863
616|251858
616|251855
251558|182067
182067|251668
251668|251679
251668|251674
251668|251671
182067|251651
251651|251663
251651|251656
182067|46484
46484|251630
46484|251627
182067|94
94|251592
251592|251623
251592|251618
251592|251612
251612|251615
251592|251607
251592|251595
251595|251604
251595|251601
251595|251598
94|251561
251561|251589
251561|251582
251561|360
360|251579
360|251576
251561|497188
182067|301
301|251643
301|251639
301|530792
301|251636
301|251646
98062|54595
98062|46135
98057|98060
98060|466962
98060|101945
101945|284395
101945|97287
101945|70573
101945|64742
64742|284362
64742|284343
64742|99935
64742|99934
64742|99933
101945|64741
101945|50251
101945|2420
98060|150
98057|98059
98059|300557
98059|276142
98059|180824
98059|180821
98059|104011
98059|101943
98057|93619
93619|457246
93619|2111
93619|217071
217071|404514
217071|319325
217071|319322
217071|319319
217071|319308
217071|319303
217071|319298
217071|319276
319276|404511
319276|319287
217071|247203
93619|97366
93619|654
93619|2665
93619|464359
98057|79386
79386|569164
79386|538756
79386|499182
79386|411777
79386|404560
79386|306498
79386|300515
300515|300512
300515|300504
79386|294057
294057|497737
294057|497757
294057|370059
294057|370052
294057|370046
294057|370039
294057|313936
294057|263432
294057|263425
294057|171723
294057|166286
294057|140944
294057|139414
294057|137608
294057|64755
294057|64754
294057|35125
294057|2611
2611|79468
2611|79467
2611|79466
294057|2969
294057|2874
294057|2481
294057|139
294057|744
294057|2612
294057|626
294057|201
79386|276280
79386|263435
79386|199257
199257|199267
199257|199260
199257|199251
79386|168999
79386|168632
79386|91414
79386|79665
79386|79493
79386|79140
79386|65748
79386|53715
79386|31112
79386|523
79386|493
79386|122
79386|864
79386|840
79386|492
79386|618
79386|2591
79386|542
79386|3110
79386|113
79386|638
79386|2800
79386|805
79386|587
79386|377
79386|636
98057|71209
71209|595133
71209|391651
71209|247762
71209|178342
71209|157826
71209|97338
71209|57782
71209|873
71209|3394
3394|370348
3394|86902
3394|590539
3394|370334
3394|293202
3394|263413
3394|209916
3394|163699
3394|83469
3394|79105
3394|69078
69078|99971
69078|99970
69078|99969
69078|99967
3394|69077
69077|231108
69077|99966
3394|64720
3394|33276
3394|31112
3394|3273
3394|3148
3394|2126
3394|2030
3394|2023
3394|780
780|293199
780|99757
780|99756
3394|466962
71209|2591
71209|2122
71209|2028
71209|289685
71209|477742
98057|68411
98057|68347
98057|3399
3399|363582
363582|363504
363582|35807
3399|363579
363579|251995
363579|182127
182127|91352
363579|99913
99913|314613
99913|180234
180234|252021
99913|180229
99913|180226
180226|289362
180226|48736
99913|99926
99913|883
883|494421
883|252018
883|141107
883|141077
99913|876
876|252006
0|98006
98006|521236
521236|443236
521236|182058
182058|411602
182058|102
102|227510
102|98933
182058|230
182058|441
182058|2400
182058|2828
182058|1764
98006|466658
466658|168572
466658|2215
466658|99741
466658|466650
466658|423
466658|43116
466658|94093
466658|598
98006|2047
98006|1314
98006|2406
98006|98496
98496|182086
182086|2048
182086|51890
182086|137932
182086|100073
182086|521123
182086|439202
182086|221114
221114|221083
221114|84142
221114|83467
182086|221109
221109|221098
221109|221091
221109|221078
182086|209019
182086|209016
209016|207046
207046|206586
207046|33226
209016|86855
209016|29073
209016|2905
182086|209013
209013|85445
209013|85443
182086|209010
209010|209004
209010|208981
209010|91139
209010|71279
209010|639
209010|2905
182086|209007
209007|91138
209007|809
209007|767
209007|900
209007|727
209007|183
209007|797
182086|208984
208984|208999
208984|208989
182086|208974
208974|208978
208978|208981
208978|2932
2932|48162
208974|71279
208974|641
208974|639
208974|2905
182086|207038
207038|206594
207038|2103
2103|231413
231413|231419
231419|231466
231419|231457
231419|231450
231419|231445
231413|231416
231416|480701
231416|231426
231416|98919
231416|79138
2103|98918
2103|98917
2103|98916
182086|206613
206613|91546
206613|548
206613|3020
182086|60039
182086|2901
98496|98497
98006|98062
98006|98044
98006|98033
98033|589905
98033|623789
98033|443173
98033|525738
98033|83601
98033|420789
98033|398073
98033|199318
98033|168778
98033|96369
98033|89043
89043|482072
89043|158266
89043|98549
89043|98543
89043|98542
98542|97349
98542|1930
89043|98534
98534|263440
98534|313808
98534|456318
98534|411602
98534|385
98534|56970
56970|576360
576360|454700
454700|576379
454700|576370
576360|454745
56970|576356
576356|586130
576356|454742
576356|204
56970|280400
98534|2770
98534|439254
98534|412066
98534|401901
98534|248111
98534|98538
98534|98535
98535|454887
98535|275872
98535|52430
98535|282
98535|683
98534|95432
95432|250831
95432|100070
95432|100069
98534|90020
98534|1020
98534|399
89043|97355
89043|97353
89043|85292
89043|54247
89043|2289
89043|1980
98033|904
98033|739
98033|905
98033|567
98033|72
98033|273
98006|98022
98022|353253
98022|443180
98022|284388
98022|276429
98022|157843
157843|443070
157843|157835
157843|57145
98022|569
98006|98010
98010|499004
98010|289326
98010|98255
98255|83616
98255|2806
98255|83600
98255|1929
98010|98252
98010|55655
98010|33475
98010|770
98010|3299
98010|2912
98006|87277
87277|528084
87277|102369
102369|102283
102369|611314
87277|101685
98006|83452
83452|99995
83452|99994
98006|71281
71281|137577
71281|569
71281|892
71281|190
71281|477768
477768|2573
477768|477771
71281|447788
71281|439175
71281|404463
71281|353356
71281|329217
71281|209943
71281|140989
71281|102006
102006|521445
102006|353334
102006|981
102006|71213
102006|221061
102006|231160
102006|83454
102006|141189
102006|97339
102006|79093
102006|53721
102006|46724
102006|42775
102006|1062
102006|1053
102006|3205
102006|774
71281|90065
71281|284247
71281|36382
71281|838
71281|891
71281|820
71281|758
71281|482092
482092|353351
482092|353344
71281|477754
98006|69739
98006|65250
98006|46348
98006|68385
68385|618891
68385|415286
68385|289877
98006|68381
68381|98503
98503|454706
98503|98506
98506|99965
98506|94091
98506|65684
98506|2942
98506|2912
98503|98505
98503|35689
98503|803
68381|98491
98491|98495
98491|98494
98494|464764
464764|206575
464764|43393
464764|589
589|391504
589|391497
589|391490
98494|1267
68381|98472
98472|206638
206638|447881
206638|206988
206988|207000
206988|206997
206997|863
206988|206994
206988|206991
206638|206982
206982|79105
206982|2591
206982|780
206638|98482
98482|329888
329888|329894
329888|93672
329888|93568
98482|247724
98482|247718
98482|206572
98482|206569
98482|48918
98482|81
98482|3165
98482|221
98482|732
98482|611
206638|592
206638|1320
98472|206634
206634|206976
206976|397755
206976|397750
206976|79102
206976|37553
206976|682
206976|681
68381|71864
71864|98737
71864|98750
98750|581271
98750|84142
98750|83467
98750|43393
98006|68356
98006|68354
68354|600663
68354|619284
619284|83465
619284|2073
68354|420789
68354|314404
68354|164736
68354|73267
68354|33543
68354|33208
68354|2085
98006|36388
36388|623626
36388|624190
36388|208999
36388|71505
36388|43393
36388|1183
98006|29822
98006|3465
98006|276174
98006|252190
252190|634518
252190|443101
252190|252206
252190|252202
252190|251347
252190|99818
252190|2481
252190|805
252190|377
252190|524
252190|783
252190|100
252190|892
98006|238624
98006|221117
98006|211047
211047|211053
211053|209908
211053|1799
98006|210141
98006|209978
98006|182070
182070|401768
182070|454706
182070|102
182070|157946
182070|1576
182070|500180
182070|497906
182070|457375
182070|457205
182070|457406
182070|555407
182070|555402
182070|508093
182070|505242
182070|438134
182070|397922
182070|391343
182070|371364
182070|363969
182070|363400
182070|357043
182070|352723
182070|352654
182070|314566
182070|313850
182070|309152
182070|221074
182070|217382
182070|98534
182070|85336
182070|85334
182070|85162
182070|83629
182070|77299
182070|54247
182070|52368
182070|35689
182070|2836
182070|2289
182070|726
182070|646
182070|43
182070|702
182070|685
182070|216
182070|191
182070|167
182070|481
182070|803
182070|487
182070|141
182070|58
182070|478029
182070|480864
182070|496641
182070|569290
182070|621758
182070|569274
182070|610573
182070|556985
98006|182064
182064|284448
182064|228145
228145|477738
228145|228165
228145|228157
